,"CD8-positive, alpha-beta T cell",gamma-delta T cell,fibroblast,plasma cell,intestinal crypt stem cell of colon,"CD4-positive, alpha-beta T cell",B cell,enterocyte of epithelium of large intestine,myeloid leukocyte,BEST4+ enterocyte,regulatory T cell,mast cell,colon endothelial cell,type L enteroendocrine cell,colon macrophage,transit amplifying cell of colon,enterochromaffin-like cell,large intestine goblet cell,paneth cell of colon,enteroglial cell,myofibroblast cell,"naive thymus-derived CD4-positive, alpha-beta T cell",monocyte,innate lymphoid cell,tuft cell of colon,mature NK T cell,natural killer cell,myeloid dendritic cell,neutrophil
Lactococcus lactis,-0.08294974214790007,0.19713837569728224,0.2028569467508077,-0.0500546150854691,0.20937500020262265,-0.03224168628609217,0.028691402192993168,-0.055883740726525355,-0.2798013869218958,0.19375094106461516,0.3255898309549014,0.30446507882291163,0.39597757579057025,0.24730206300446045,-0.009817649465071049,0.4018991593293566,-0.2572552619525805,-0.12020141475374405,-0.13926002142697338,0.47401681774179305,0.4328365542420226,0.2961915711134985,0.4715789595635391,-0.11378483472359643,0.2545785359582941,0.11244767148505072,0.4040646311654742,0.11543273023434072,0.034517133476975645
Fusimonas intestini,0.312272555568297,0.41285075015736983,-0.050503558454040504,0.13167729859428717,-0.16753219009249584,-0.5994183052478818,0.2101378894241187,0.3326716068763896,0.22862004272601766,-0.4348685153263101,0.04474517097705763,-0.5155043280153243,0.5609103322962554,-0.1758163746354258,0.5266210828379689,0.4337608931052437,-0.1201771057608185,-0.1898354853803235,0.25511106491590146,-0.10329721115492133,0.18074539264746226,0.005151722757924498,-0.38434752433969,-0.5191404057373377,0.21800527454837915,-0.01846732389918762,-0.015926945074239696,0.3587591517281356,0.5020326829897335
Bacteroides faecis,0.06823658359145725,0.04782038792704155,0.3000429099341651,-0.25708067090987263,0.2169459164243091,0.3155657915466462,0.35406906252528875,-0.4310258107507394,-0.07840658094268219,-0.11347897584704,0.1799660863227639,0.2942233739303952,0.5990131222337944,0.0015103558895780689,0.0007282505072358503,0.49490160566362407,0.23897308155909153,0.5302954533563922,0.2366184009029509,-0.19713498561398127,-0.24993850643334195,-0.3154536747176787,0.34861555042754194,0.5065790469261024,0.7048086424159143,0.402931599696972,0.4988515732604958,-0.0240048997961054,-0.19692474502315702
Gordonibacter pamelaeae,0.4050237997252659,0.2753042256718202,0.18223331230226775,0.26621144418989695,0.24695564473746176,0.5351450579560684,0.5384956754450867,0.3132661057021041,0.40374086176887847,0.3042187657274327,0.011649080389614319,0.376969402473942,-0.2683485206577785,0.4661674656887649,-0.20835688192981053,0.23574098603841986,-0.1035461875278477,0.316016694922328,0.13982243222162732,-0.32842678744899967,0.27620988930554363,-0.023376233049813178,0.41434401624401074,0.15039770662032217,0.26862629561641144,-0.13727068650456356,-0.026799669428208578,0.012408409169674645,0.4070107440727667
Holdemania filiformis,0.6532131263416467,-0.09155152552286286,0.47305444339730407,-0.5009032253177106,-0.2082568203276868,-0.13763353685603244,-0.2557526068322167,-0.32507651693627393,0.27389967364133927,0.08577969068164158,0.2638216192815329,0.3571418058364539,0.22968509795176,0.3473289528451121,0.1291403141273192,-0.2060980164917234,0.4673442542462388,-0.026733639834338074,-0.13067888962872778,0.09662463725868055,-0.1238432757889539,0.024770885403170323,0.25321617646903993,0.25450252177383803,-0.11934901992768879,0.003688388115376612,0.47229990143107314,0.2989200353201823,0.7725195118045625
Hungatella hathewayi,0.5040384521224582,0.49328792056798165,-0.26636056513674056,0.37915810549002676,0.1340679594909268,-0.015294541061474876,0.20040460215975855,0.43356346038344507,0.3002494773012635,-0.11354214040261798,0.3727376740777861,-0.04127626262278916,0.21500493568928586,0.05899497975685973,0.08434012447931229,0.37987289251215284,-0.16205811594476935,0.7335585222830799,-0.3963258207883489,-0.029300304976457137,0.2610635669825223,0.32529424993059297,0.11985728382848845,0.13278278909953728,0.2731650255982849,0.08067915676269591,0.5679543773804717,0.4018047342694806,0.41184730530169034
Fusobacterium varium,-0.1398470170111251,0.12618347267828914,0.059860215383788884,-0.1516804127068397,0.25804925518373006,-0.011293727333944958,0.3466211489550711,-0.1710574688682995,0.6657121838525463,-0.11889979757761851,0.21579070116013083,0.38755779311642025,-0.021192129060033843,0.4057405930298852,-0.21875507934012486,0.5856353097547681,0.15424477948972748,-0.028923422390663867,0.060245468271769645,0.39267578081781584,-0.025336587555131462,-0.07480730682683329,0.08353902072487855,-0.20308863383099043,0.6961631723825447,-0.019918377364416984,0.3994850358541211,0.21284102509433178,-0.14536021514459044
Eisenbergiella tayi,0.14821358723618117,0.3852008337932244,0.09352159947410804,0.5079338837553083,0.4564546178345591,0.4256744563974988,0.012102968318100926,-0.1739527343344461,-0.03407628160883833,0.20887228220001613,0.31373601405970664,-0.5014714214281342,0.1475660395164749,0.19742676759695532,0.06673672310533453,0.5373821517047637,0.27653402227526125,0.5430575724242691,0.08521184389493033,0.43124324775207745,0.6405199183582558,0.5435080347817983,-0.1776424780286199,0.0738971767372857,0.046450588365061066,0.29677636052289824,0.3559060665043599,-0.1016678022077209,0.1703515541750813
Eubacterium limosum,-0.45597819964684083,0.582583501740567,-0.0037122722030080713,0.16675918195334907,0.05710508580358163,0.4938082725040245,-0.7012519324192137,0.1450168973022273,0.11825437275069063,0.013909083722495164,0.6678679636906898,-0.11619883765673136,0.38153885317069836,0.25687583661182506,0.5284557757606547,-0.050156725433251614,-0.06989066973712768,0.4788209722432195,0.2775963924990331,-0.3134812040030276,-0.01179150433898113,0.26591479615441826,0.4013292664639767,-0.05376919595788651,-0.7242767969450823,0.30696695572110994,-0.21609620698319273,-0.4552016394367233,-0.6996977774952422
Bacteroides eggerthii,0.39419425805932234,0.18858523512148995,0.0823030857863245,0.5667073088888285,0.34119740490692174,0.634890012816575,-0.2678206416500989,0.13963481281381093,-0.3350140124844042,0.08118530044335984,0.07541524386999679,0.33798409117892125,0.16366916434256948,0.3370221414839747,0.3610320399416682,0.7964786032149426,0.05541100341416268,-0.13230681019991372,0.22382508459492262,-0.09068400814186303,0.5945882305309608,0.06503458831643023,-0.019672910362197094,0.00860528365466462,0.36552522704149226,0.10267590503055442,-0.0425000460391147,0.6496055752870593,-0.106850952198525
Lactobacillus acidophilus,0.16066982220989806,0.3456918454830691,-0.339400533125122,0.29407815042177743,-0.1665323026441348,0.3968348342502007,-0.1387953035756929,0.3578307095546581,0.48174991988841376,0.4084309576898415,0.22539499447143072,0.08060971712109016,-0.02292587290045317,0.5913104072451312,-0.059848566050292956,-0.1611198220709988,0.349610680509849,-0.08884104095594861,-0.13501904923983812,-0.28308127865092947,0.0051270481618446995,0.12518549283105204,0.22292751829820961,0.43539187328984497,0.3080693770997381,0.09273833413404606,0.09054129708608404,0.303047240674555,0.5317710488785709
Clostridium tyrobutyricum,0.18789425984496005,0.009260743736877325,-0.14785980032566362,-0.28356157932366766,0.34988090161305696,0.3233935570918671,0.32320905753199847,0.11140216609438322,0.5720804237675252,0.004764451624554689,0.43658077116216165,0.13837713150313707,-0.03250522940380127,0.3277590921953284,0.2728908356051981,0.25709182778007783,0.17438352661685963,0.13863207548495074,0.8665115978611315,0.5052769935588518,0.36684806849565366,0.18353974746101648,0.4521471601790007,0.3053984329174355,0.1578614258322107,0.05893070242022548,0.12572479870119355,-0.8011277207634167,0.2131802517892925
Clostridia,0.003457175966892101,0.6278009994848652,0.15580322124352627,-0.20668902586048857,0.1350359537615647,-0.16383632551875124,0.29202222471373995,0.2372842093018456,0.43735188933248026,-0.08726453750836963,0.16020242886844405,-0.25950653862799056,0.3604484345774143,0.3056613541320366,0.29874150630827123,0.15048570940708234,0.27443186723663726,0.6313017324925788,0.0644717228873958,0.19159355511302534,-0.1758378897544229,-0.11047828847949967,0.17934398792799222,0.4811800640105721,0.07311575272452826,0.07922504120636283,0.027934426648687588,-0.01042700125329693,0.23849143671264644
Pediococcus pentosaceus,-0.29917729355359335,0.5342818730000183,-0.04962668943883816,0.3665710456314424,-0.23099957921816275,0.35065203916386545,0.35158338234434927,0.26526062160176894,-0.14832855653993768,0.22486445687942308,-0.2049168554203167,0.07417102347114439,0.45882393028659774,0.38901057812122264,0.15455488276212992,-0.14244197277685258,0.34367631365225804,0.15581437130940756,-0.5460946794691269,0.38478894789495544,0.14273014983909235,0.5107353743949217,-0.1785811556528414,-0.8030111439588001,0.23372515750355555,0.2374691030045918,-0.35720148828193554,-0.14354986375998188,0.9765653231159706
Oscillibacter,0.05831681575385898,0.3692876929128648,-0.04519794821051509,-0.47709086965594694,0.09892252596122834,0.07031863191416844,0.03003652839948856,0.11560774934808227,0.22928048149369096,0.10496491462385801,-0.22920185038420912,0.2958554374685817,-0.43481152659672695,-0.46510723718526004,0.3717541484104704,0.30210608164060704,0.1327813904777892,-0.2686345514265216,-0.0623732822022226,0.0711759756940488,-0.32876819057223394,-0.07170859740696989,0.345699101453004,0.5781916092867649,0.024169574202434818,0.3769465062948295,-0.4242180211762402,0.34783537233408346,-0.09118452441824429
Oscillospiraceae,0.242203685012391,0.07567427452808723,0.5461242029351502,-0.11233069450197544,0.3382818892685493,0.06614776101103996,0.10250835659710086,0.09484383205223709,-0.10370193134823388,0.14577031022799852,0.13120553336345353,0.2223720745220188,0.17535154370785877,0.38939836488367086,0.4270525848142106,-0.16518699654834032,0.4106317501772313,-0.20590092813295632,0.3263567664413205,0.3359216354108606,-0.4233950674987512,0.1778937739588229,0.009451165991905291,-0.07762957738061249,0.5552556992097016,-0.04610374219122568,-0.09191307873541493,0.17270848200152802,0.3556769238895249
Clostridium sporogenes,0.10750542419696194,0.4999111637007756,0.30929269858922714,-0.503463395919429,-0.008840089052102484,-0.0185526298055097,0.2938082860288267,-0.6374451169122335,0.9147029126153167,0.309307828468263,0.1946630411753073,0.5044703149257439,0.8530962158437875,0.41122399337652094,0.43464392894148596,0.1892070073393147,0.1075422739899155,0.00726136679852965,-0.09783359751436263,-0.0561042299098492,-0.25516678930289494,0.127238564794493,-0.355400273167916,0.2072749572431132,0.13910081758729748,0.19408058951600632,-0.006639471005997738,1.073058111054151,0.5580347700540939
Campylobacter,-0.2233627500254168,0.21986042622806945,-0.032401842881197074,-0.15434391801222416,-0.2520216213371804,0.2796650072277762,-0.05441407052087216,0.44034780720756117,0.44813466435913174,0.5621743155634348,-0.10571602982223108,0.29260968320760306,0.3397362649926903,0.0077465474688105385,-0.08153158721786252,0.6328561997327918,0.21824876271961613,0.3407903252135214,-0.09662280354837824,-0.21578533995665813,-0.020834932347633117,0.11279358378300089,-0.16926600204520467,0.1470465574048851,-0.3565515564205499,-0.18601422674096166,0.3512733744830625,0.33113715608336824,0.032436970383940084
Fusobacterium,-0.1553292927230859,-0.15822106545780326,0.03801952621760578,0.34335554749358743,0.4284737074032974,0.0010404793554092961,-0.19604772779543514,0.23035309135989998,-0.09706049118775484,-0.005475791658360735,0.5475828271311113,0.39813462856973036,0.1973922936754355,-0.23157570033381683,0.21341897024119766,0.46879718723625796,0.03730990027033933,0.5553342269960145,0.537823586855462,0.649119849643042,0.24157293795940588,0.32621750994180365,0.574256186499327,0.28421818112069264,-0.0003702323370638194,0.01543714904164159,0.22156648613212174,-0.23716842658386558,0.1070223253907422
Roseburia intestinalis,0.4789641354690761,-0.5073761553495842,0.6103446305383544,0.4867122656109478,0.01207061525085712,0.3130172483615429,0.15094431807189798,0.5189971105316049,0.4448049428309824,-0.2700212169549028,0.326178724039253,0.0883116439070257,0.17484977115542996,-0.06845157029094467,0.6744411207362506,0.46201854597077274,-0.07193134919189018,-0.25038318207306975,0.03429821070664554,0.2803507938273917,0.2220617531838669,0.525939847430473,0.3869759166542557,0.440870707725872,0.24805662018313118,-0.2667896190632971,0.09129044065592956,0.46802692197259965,0.1345431214426062
Roseburia hominis,0.300927110587124,0.054375505426160056,-0.15894355456255352,0.11299678078616686,0.24271423290979616,-0.0467063158384331,0.07928662654299945,-0.13183897259579477,0.48577347526922876,0.061663272723589804,0.585826663537855,0.6086243551622725,0.12568621058347687,-0.15253461976420488,-0.4757693633200011,-0.2916111219080375,-0.26215044746959804,0.5635408882384514,0.18474737616808382,0.2668813572275963,-0.5161263026805377,-0.20938992876517845,0.41612393293388605,0.23603223371477586,0.10583841639432082,0.31945270758003674,0.6407393418407444,0.08368726093888483,0.17081094079742082
Ruminiclostridium,0.20777907561939152,0.8676328905821977,-0.47980687932570765,0.35496690443664236,0.11555932537228089,0.32003151785525386,-0.047211766198417326,0.13531049074246493,0.3634231738396485,1.0838730603131521,0.3924108568206214,-0.10441967940915256,0.022872095393189018,0.013975767484843776,-0.3886929517890044,0.05097294248956881,0.3698487245465235,-0.23226963572303852,0.46454479531517767,0.2963324463253014,-0.07026999659131136,0.10754110879864576,0.6294965422923099,0.37006434405175975,0.15263509646944434,0.07869500491170471,0.17298272113549787,-0.0035290673826910424,-0.48142485171570437
Pseudomonadota,0.7626533731604193,0.19659749975982044,0.26944417953676114,0.13262767503692738,-0.07053504021737639,0.09422265571536878,-0.32981842865829336,0.8331259494159914,-0.22035359952671882,-0.15958988515415382,0.017922238684079883,0.5364227174557132,0.15435269977879623,-0.2208407388091387,0.5263015082272018,0.3693001880356444,0.3115304871649357,0.3647202723512521,0.8683085701747353,0.8055284685108337,-0.056014602900988586,0.6371654978433456,0.26495045692767005,0.29972874484132483,-0.3576812494929985,0.0988842703835412,-0.09384707710096948,0.39841764446799277,0.4713241501208415
Verrucomicrobiota,-0.4723459053048934,0.14338954079871885,0.4865584514382756,0.0939963113059665,0.3687190935007093,0.25534964028812523,0.2524980695857879,0.06860550657951076,-0.21497424124071288,-0.18645904422750822,0.3628057543365951,0.15583747665566494,0.10844632661783257,0.022832987303294222,0.05844334635577447,0.4640735383464418,0.04942677543959198,-0.25231941399047064,0.373095532662052,0.08853700084058483,0.15941875965983293,0.632273491919853,0.14383183279484785,0.2367551019356176,-0.20367704738949757,0.08409916429471195,0.3328578135625804,-0.3166121201523727,0.21025352793471286
MF 13079,0.18023732179344187,0.1623862366762318,0.4611476695974729,0.25033155445455646,0.5934215695069331,-0.14807685467821083,0.1907773701655044,0.17534003591698422,-0.170776348126524,0.4368885006274038,0.8474019917558454,0.1448981776548507,0.30150632648213005,0.17535554274459816,-0.06407540097215275,-0.3962280833406048,-0.061732044928609536,-0.2675875142855194,0.6612306234177353,0.11546709182302825,0.04622420128584878,0.41674614743634175,-0.1865253308567664,-0.08005921140136571,0.1704216807745863,0.4586306974270441,0.3005055135506365,0.22449754275476463,0.1734353205708049
Salmonella,0.27007075665803254,0.21049587153877639,-0.15899168243308073,0.1638237664899454,-0.17210659767532574,0.17432476287024712,0.00580561755352757,0.9118144868348584,0.13803168487448642,-0.2712718698784766,0.10974593679692263,0.3058076236913664,0.6520091838457571,-0.026835719981615547,-0.32472839220709193,0.39505110342929434,-0.26417961176989535,0.019153367547754485,0.07271385434670179,0.12910996400996755,0.35674933712230067,-0.05509028468591631,0.06788122434997179,0.14571889411518343,0.19487938725563642,0.17934815241237678,0.28080173256677393,0.4031518528925212,0.2677902346952904
Ligilactobacillus,0.2860756570527655,-0.3246669500239433,0.16506830974970413,0.29385226440048257,0.36868235837113505,-0.05770523227013827,-0.047711782466593494,-0.02223020258507949,0.310924169967403,0.4601643164772625,0.027761967812519522,0.42238869408811464,0.18704394274937824,0.11271426685126912,0.0865847310546093,0.3739834093806471,0.24767334503612104,0.8327476282942913,-0.10566739289919722,0.30543051060899273,-0.008760302943453868,-0.11078609609659315,0.14673985888950836,0.1912057438221108,1.0254520665180278,0.09475625529503937,-0.18905361884540503,0.2319032152483157,-0.4723920112639104
Oscillibacter valericigenes,0.12241296521872023,0.15480758468854813,0.3883801148835634,0.44208667482835406,-0.001070885672315225,0.10481579561102009,-0.07983624918320129,-0.18841876644230818,0.24296843381419037,-0.23207566457897974,0.025611929828441057,-0.14855218796977124,0.3149049558870779,0.6904290297799464,-0.24047639484099934,-0.40590554486927066,0.11253393439497977,0.1547093387873275,0.21559779202718932,0.016103845429696534,0.08980821035237045,0.26025312316218063,0.46212926779345165,-0.43651463109548483,0.03931816829056134,0.214142638182319,-0.1253928313832208,0.6693508895301898,-0.04062296406862109
Salmonella enterica subsp. enterica,0.13761219389781515,0.3168066290526872,-0.02738543664056836,-0.40397191434132507,0.021403641925040018,0.4588321667781121,0.048931461964458425,-0.10393029043769356,0.42770166285081646,0.05076753119308418,-0.0030482440950651835,0.19483682689899284,0.3812250628856362,0.8645140595197638,0.39817083229722694,0.49795198991650325,-0.0017898596963565883,-0.1577604317908429,0.16869940488573687,0.18215097457787885,-0.17355382240937914,0.09741164102879615,0.26979528051573926,0.25811801850542404,0.3012863560152817,0.23728941904123288,-0.002102597781016735,-0.004170187994652963,-0.2096854193981628
Tyzzerella,0.6854325117555284,0.1540351093857879,0.08254408326154442,-0.1286376244357376,1.0306973706983333,-0.17199840966686866,0.021345622318177992,0.27475105088581814,0.3300638897232833,0.43737961656470514,0.692282552330779,0.3018472966382137,-0.16680923999000027,0.07291646246346555,0.24234971175416548,0.7704678124517471,-0.26934164352728907,0.5107729515675682,0.20397431086392503,0.4013491605688442,0.1194015850092204,-0.1027297890378979,0.37526183382039957,0.34632930813168633,0.4416170897219166,0.14600860938640942,-0.029946606995954805,-0.31763609850715246,0.39581198044182186
Blautia,0.2771668447331958,-0.13973478985918777,-0.011572101988987255,0.00997235641456784,-0.2948953295947254,-0.09530471898154011,-0.1901491070419062,0.026256296433619,-0.07160924949886882,-0.3381014762600246,0.7567770691708444,0.5257622193087692,-0.08370582645599567,0.23172641899608296,0.2752395269463885,0.507325756432043,-0.09558150799802359,0.47763203519472786,-0.014371591262080513,-0.25075872125058396,0.36724096779434917,0.5372275272367284,0.9263726920592054,-0.20991757952706405,0.35967590552423667,0.027059626861940078,0.3850076131572093,-0.2911468653693752,-0.2288309327095692
Odoribacter,-0.08276244694994514,0.17368921370042534,-0.04232437996150662,0.3477163031740259,0.4580683854773743,0.3298732623736067,0.6356362918982604,0.2747479888366029,-0.21506901310205015,0.5590129540615019,-0.03154687068179923,0.423125549905671,0.6221202649665318,0.28700640321911974,-0.2988476439493949,-0.12546364995293743,0.5468233400655407,0.09926319430715508,0.17387206048264975,0.3776473248490828,0.35889685862409704,0.2336399437156382,0.08739948863386025,0.056199466280292806,0.4073696475874029,0.31607085932033796,0.07280999981466311,0.4746336938979422,0.11128976546106487
Vibrio cholerae,-0.10549865230031799,-0.07769120967100343,-0.14362225089292982,0.06827699501889384,0.5201172835008578,-0.09152855430915263,0.20654272830543086,-0.047006803688223964,0.07190728761856872,-0.3030123635955756,0.08383853125303878,0.09188838605851138,0.3120863832107086,0.21698427397661116,-0.20951763748561356,0.47525947321306283,0.21309091206659858,0.209518055153246,0.14724529398445832,-0.005327234166665917,0.21534070192461782,0.2926765307785747,-0.3740687074036664,-0.01162825120382871,0.0735159088789232,0.22685118170828344,0.5079933017781377,-0.08152224437903469,0.0006114459546474049
unclassified Porphyromonadaceae,-0.0037602331939650124,-0.09045827703136247,0.045844051466321256,0.38124066599639134,-0.1661506486093037,0.27834431854587094,-0.3605706690055006,-0.018401398932661794,0.05115320993460418,0.6524579018742195,0.0675593085741936,-0.5103730420352754,-0.44966667205837496,0.1602088759040043,0.3341312567369726,0.2626367572881758,0.2002710317402971,0.49867787925170004,-0.011877366221139496,0.4184731668080476,-0.3396044655079252,-0.12148434988141985,-0.3921124184795448,0.06754640979906233,0.13612163482009723,0.18423044766795596,0.16856500586614057,-0.12826599924351836,0.09292774667603529
unclassified Alloprevotella,-0.29923400058172456,0.5589686925396751,0.05891217813059971,0.0033341642868926213,0.6266820985332249,-0.22267396006476878,-0.1876761342095907,-0.17886609746056956,0.12963858549015542,0.2794894888912792,0.3719026404353501,0.9215985952484906,-0.5248297362602291,0.3326206767373251,-0.017139171771669348,-0.02592454466663202,-0.03593163847616329,-0.12263090124239198,0.6553574503810355,0.4026891981041708,0.15695879356721243,0.5553047257461001,-0.3037586895896627,-0.24921153939927784,-0.5033903196584063,-0.05982436203698627,0.19850955801142586,0.1808575733797002,0.19480257331796413
unclassified Prevotellaceae,-0.2733170493198246,0.39094642278420655,0.22188825547169938,0.3699162844397995,-0.41782865327701546,0.24344725763933694,-0.20632957197525806,0.030803024234591442,0.310309469590915,0.17732808187677396,-0.10546199393379566,0.15188194685532547,-0.30946059457309294,0.4950802187694888,0.08841479415112463,0.4855649832765978,-0.00795950612881291,-0.007072796521974872,-0.07925603599135392,0.41285217950792263,-0.06282934719854275,0.3433786297245529,0.03526428069921293,-0.44278898996748584,-0.02109422033593983,-0.20373246430885447,0.16017081710470124,-0.20712232070234707,0.427792530214385
unclassified Enterobacteriaceae,0.12267724189409182,0.0967212015723783,0.3467676413362748,0.4391720802227588,0.1439703744691045,-0.08136008986478718,-0.38219088483363883,-0.055814927110554,-0.03516367399438847,0.18211723589768902,0.04645593565859185,0.35637989161542843,-0.03389498138120686,0.13288764994411748,0.5051962329590668,0.25254756418648994,0.13198873749343065,-0.030583332580553124,-0.039969419014493135,-0.10518397588558434,-0.012302059734869808,0.3766997516232944,0.08343351861231939,-0.25493192081436933,0.680450787917935,0.24598955734354888,-0.2720830201539508,0.017445321827752852,0.18326591484852534
Lactobacillus ultunensis,0.6613776279892131,-0.18243373747766076,0.442812215806784,0.5698459280917029,-0.03859629152237107,0.06674591434192996,-0.16089277421213108,0.08896165767590852,0.13902300769712064,0.34789499942471114,0.47705504130613396,-0.07442881938649415,-0.44019751926779827,0.14362656621712735,0.23806125899059216,0.2248253063055125,0.051998025747286805,0.18742562989918035,0.6046334425056743,0.2645202506887528,0.03798947249907467,-5.934512879873788e-05,0.0990442926966808,0.6410219885491919,0.09500978714214081,0.1440616966437876,0.005305928719109121,0.4796950072325894,0.7379511764234025
unclassified Bacteria,0.2851839148294165,0.1748318711356277,0.16103484995227044,-0.5652920366357237,0.3735452592854452,0.19024992479875305,0.2785026151982175,-0.06343865822511144,0.034662936306872505,0.026692519049048097,0.45648689522191166,0.03637204901907201,0.7747980966329393,0.2792587257045112,-0.2327047979987195,0.11143611202441295,-0.04550253664692469,-0.5083147409460073,0.6298412820341368,0.36094276266600117,0.30996219536979375,0.19962109808991127,-0.2646052706077313,0.004914858133368977,0.4025342324352038,-0.1653660089347508,-0.6095307948752441,0.08186819766572219,0.10747273379173841
Prevotella,0.19066902492441273,0.36855559305436086,0.3412817436693626,0.22763094157317648,0.5086594164260128,-0.3056909342439944,0.3013745443432171,0.33796150900108274,-0.22186868582407185,-0.3008611826047167,-0.07378263794268039,-0.04846243275458756,0.37602583905072917,-0.03436163510732848,-0.1069045554843612,-0.033490121008367735,0.48558970024626347,0.15391301231308563,0.09622469239292647,0.11699835038968456,0.5376181002979568,-0.07475151798097254,0.5446524872820312,0.21314888967645107,0.10187418540739568,0.9002701493802845,-0.16669184693957892,0.04389427212989819,-0.21972937174920007
Eggerthella lenta,0.4357385911608508,0.6567566800955037,0.6509768344213916,0.5171846259438014,0.09071385966121032,0.040427706753046036,-0.3513509317482195,0.7607620605545378,0.2906934234445403,0.0024129285391550903,0.5484170666960902,-0.14182935502800023,0.2719866102668022,0.09821125971274959,0.34160314196409025,0.13092793824416354,-0.2852783673333673,0.17267291180101135,0.4646592425626086,0.14123507824380443,0.38253453647672575,-0.16365884570221592,0.14212176201904436,-0.03735313652657321,0.3740942520314129,0.1594474686785987,0.35702210290098374,0.4763131278473598,0.3574855725364165
Limosilactobacillus reuteri,0.23193553028809324,-0.14946367755342158,0.1491641667999296,-0.009927120604749928,0.04678081298873203,0.03763975477492473,-0.14397767243467333,-0.4372015767401969,-0.05044291449833005,0.2080138355772477,-0.2544531136282471,0.1547046709414873,0.7200805272932894,0.4569169665756717,0.6430624527361587,0.26733836307981784,0.5002529468959338,-0.06718941914033622,-0.04330208010659525,-0.6717420618412417,0.5058436422126896,0.6120971939459657,-0.015953173604180998,0.07381448808082948,-0.07615863410728843,0.26479606544324746,0.4874797635909722,-0.3728315921643123,0.27283155919267565
Mediterraneibacter gnavus,0.06699846848425638,0.1840183175900068,0.2876982005022873,0.09353926836815366,0.1189239439782658,0.08583744973360832,0.4410948605364844,0.27562798803824895,0.21617506132120823,-0.23128551632768482,0.036426077036053744,0.4196007481017523,0.16130897193717686,0.3478594408767415,0.6799535400982901,0.461581820762645,0.1779475013099227,-0.003296751058718128,-0.6160648788167694,0.09948452325814425,0.052196251254945245,0.26710985831861267,0.10382843190759372,0.05388448216896169,-0.3838196791521662,-0.13199034874501994,0.2929953122401672,0.6647722893398084,0.12074238487631297
Romboutsia,0.24834332207223697,0.43574344708584156,-0.0932681808600749,0.2600442129856327,-0.07214703189964755,0.4094473315473034,0.19542091438551978,0.2395355441944319,-0.08477957922557672,0.3621097078832355,0.7754138763693048,-0.15237350862846186,0.04807229770574285,0.21948224225042753,0.3859218635987449,-0.017863885586840683,-0.699909087042822,0.5577568482492075,0.37815183587524276,-0.37288425914599943,-0.032270637533866775,0.6204547288581979,0.5843389255373598,0.43159200680368337,0.09716626981204121,0.17489622564375298,0.11072225846216205,0.4884719349806512,-0.11275272194853306
Fusobacterium nucleatum,-0.0917398964652614,0.4530823760508047,0.1366915633465315,0.5635402066361423,-0.051453662094163716,0.13356649189835246,-0.126723895453186,0.15220880442707013,-0.2935640810996397,0.0037099737135111444,-0.28087615947843536,0.35817696995737747,0.3649768019278955,-0.3690788191453035,0.5501657236501718,0.8992245379259561,0.16380191602090227,-0.04233427806739343,0.9972991773009139,-0.24569054949075322,0.1560319400607295,0.20388668178957703,0.5535442861357244,0.25792169253803654,0.0004098312634645829,-0.13535531111638685,0.047453453926159336,-0.1520782082835432,0.16434759593540488
Ligilactobacillus salivarius,-0.01925885395814597,-0.29821133798692523,0.5265437365124711,0.0006982429712881766,-0.23044104149259378,0.09952225965373754,0.17051146979029763,-0.37394001767371,0.24949430013772883,-0.16414727060707937,0.6633086427572363,0.30718815362302043,0.03003000296720504,-0.07355033109520515,0.1185096877309128,0.3338372224749869,0.1423517614244401,0.08485235785894302,0.16751108724536867,-0.031157679371086405,0.04703822194708869,-0.47573773167150113,0.4421178692557103,0.23963933409652854,-0.08203675321002904,0.7196204944065716,0.17610494411771596,-0.16084307159255903,0.4070212264411375
Veillonella,0.26941446495277876,0.26837399564526576,0.022273318604522835,0.2851487171334104,0.07147251293367164,0.3167824354937526,-0.42148333620319156,0.01983796110624328,0.6666465293424584,-0.08012023662009016,-0.031151489247955994,0.015611598465007481,-0.21444184076659298,-0.5124842328684756,0.08082408044291614,0.19075782722449705,0.13424847943840434,0.10653643141563394,0.1629122612551163,0.4568524414652292,0.09286614422123496,-0.022224773126180875,0.06566235453357411,0.3238040279270327,0.5736080635629748,-0.038443121750753484,0.1796801361086651,0.2515072325807879,-0.1477734020186469
Lachnospiraceae bacterium,0.15612515016387543,-0.2897021572026285,-0.38071509112181956,0.2600239223676771,0.034837577600765154,0.21068412228636574,0.144631506897495,-0.1429200145991392,0.13642370941069906,-0.21993039150445656,0.5672917074004201,-0.25679110345798917,0.09126441870942559,-0.1626814764141745,0.3211263520082387,0.05057058861554914,-0.005600015886363052,0.40596046351546633,0.15882917750326564,0.3049933337807902,-0.14439778095523945,-0.2714450831782521,0.1821623886120401,0.054346093351580624,0.3379304017361833,0.1260274642012351,0.21152260177038895,-0.337014758982373,0.7165310818842769
